time,temp_oil,oil_heat_input,water_cooling_power,overheating
273.960;73.000;82.000;25.000;2229
274.000;73.000;82.000;25.000;2182
274.040;73.000;82.000;25.000;2149
274.080;73.000;82.000;25.000;2223
274.120;73.000;82.000;26.000;2304
274.160;73.000;82.000;26.000;2192
274.200;73.000;82.000;26.000;2146
274.240;73.000;82.000;26.000;2248
274.280;73.000;82.000;26.000;2222
274.320;73.000;82.000;25.000;2147
274.360;73.000;82.000;25.000;2218
274.400;73.000;82.000;25.000;2165
274.440;73.000;82.000;25.000;2235
274.480;73.000;82.000;25.000;2246
274.520;73.000;82.000;26.000;2123
274.560;73.000;82.000;26.000;2145
274.600;73.000;82.000;26.000;2210
274.640;73.000;82.000;25.000;2124
274.680;73.000;82.000;25.000;2183
274.720;73.000;82.000;25.000;2153
274.760;73.000;82.000;25.000;2129
274.800;73.000;82.000;25.000;2192
274.840;72.000;82.000;25.000;2163
274.880;72.000;82.000;25.000;2126
274.920;72.000;82.000;25.000;2129
274.960;72.000;82.000;25.000;2161
275.000;72.000;82.000;25.000;2153
275.040;72.000;82.000;24.000;2164
275.080;72.000;82.000;24.000;2132
275.120;72.000;82.000;24.000;2273
275.160;72.000;82.000;25.000;2273
275.200;72.000;82.000;25.000;2283
275.240;72.000;83.000;25.000;2259
275.280;72.000;82.000;25.000;2315
275.320;72.000;82.000;25.000;2314
275.360;72.000;82.000;24.000;2294
275.400;72.000;82.000;24.000;2306
275.440;72.000;83.000;25.000;2322
275.480;72.000;82.000;25.000;2306
275.520;72.000;82.000;25.000;2318
275.560;72.000;83.000;26.000;2264
275.600;72.000;82.000;26.000;2229
275.640;72.000;82.000;27.000;2230
275.680;72.000;83.000;27.000;2173
275.720;72.000;83.000;27.000;2164
275.760;72.000;83.000;27.000;2145
275.800;72.000;82.000;27.000;2092
275.840;72.000;82.000;26.000;2056
275.880;72.000;83.000;26.000;2037
275.920;72.000;82.000;26.000;2008
275.960;72.000;82.000;25.000;2070
276.000;72.000;83.000;25.000;1966
276.040;72.000;82.000;23.000;1977
276.080;72.000;83.000;23.000;1964
276.120;72.000;83.000;23.000;1897
276.160;72.000;83.000;22.000;1917
276.200;72.000;83.000;22.000;1917
276.240;72.000;82.000;23.000;1940
276.280;72.000;83.000;23.000;2018
276.320;72.000;83.000;23.000;2067
276.360;71.000;83.000;22.000;2140
276.400;71.000;83.000;22.000;2139
276.440;71.000;82.000;23.000;2126
276.480;71.000;83.000;23.000;2170
276.520;71.000;83.000;23.000;2147
276.560;71.000;83.000;23.000;2334
276.600;71.000;83.000;23.000;2335
276.640;71.000;83.000;24.000;2343
276.680;71.000;82.000;24.000;2435
276.720;71.000;82.000;24.000;2318
276.760;71.000;83.000;25.000;2477
276.800;71.000;83.000;25.000;2410
276.840;71.000;83.000;25.000;2497
276.880;71.000;83.000;27.000;2486
276.920;71.000;83.000;27.000;2385
276.960;71.000;83.000;27.000;2368
277.000;71.000;83.000;27.000;2374
277.040;71.000;83.000;27.000;2305
277.080;71.000;82.000;27.000;2267
277.120;71.000;83.000;27.000;2199
277.160;71.000;83.000;28.000;2254
277.200;71.000;83.000;28.000;2138
277.240;71.000;83.000;28.000;2093
277.280;71.000;83.000;27.000;2085
277.320;71.000;83.000;27.000;1997
277.360;71.000;83.000;26.000;1999
277.400;71.000;83.000;26.000;1980
277.440;71.000;83.000;26.000;1925
277.480;71.000;83.000;23.000;1926
277.520;71.000;83.000;23.000;1911
277.560;71.000;83.000;22.000;1972
277.600;71.000;83.000;22.000;1970
277.640;71.000;83.000;22.000;2019
277.680;71.000;83.000;23.000;2041
277.720;71.000;83.000;23.000;2124
277.760;71.000;83.000;23.000;2154
277.800;71.000;83.000;23.000;2250
277.840;71.000;83.000;23.000;2215
277.880;71.000;83.000;24.000;2264
277.920;71.000;83.000;24.000;2262
277.960;71.000;83.000;23.000;2269
278.000;71.000;83.000;23.000;2297
278.040;71.000;83.000;23.000;2217
278.080;71.000;83.000;25.000;2332
278.120;71.000;83.000;25.000;2251
278.160;71.000;83.000;26.000;2227
278.200;71.000;83.000;26.000;2322
278.240;71.000;83.000;26.000;2352
278.280;70.000;83.000;26.000;2305
278.320;71.000;83.000;26.000;2347
278.360;71.000;83.000;27.000;2231
278.400;70.000;83.000;27.000;2270
