TIME;ecu.rpm;ecu.clt;c_clt2;c_clt3;c_clt4;c_oilT2;ecu.oilTemp;c_przeplyw_prawy;c_przeplyw_wymiennik
370.080;4814;76.000;67;67;76;82;96.000;64;10
370.120;4832;76.000;67;67;76;82;96.000;64;10
370.160;4841;76.000;67;67;76;82;96.000;64;10
370.200;4833;76.000;67;67;76;82;96.000;65;161
370.240;4823;76.000;67;67;76;82;96.000;65;161
370.280;4838;76.000;67;67;76;82;96.000;62;40
370.320;4841;76.000;67;67;76;82;96.000;62;40
370.360;4843;76.000;68;67;76;82;96.000;62;40
370.400;4823;76.000;68;67;76;82;96.000;62;26
370.440;4822;76.000;68;67;76;82;96.000;62;26
370.480;4837;76.000;68;67;76;82;96.000;66;13
370.520;4827;76.000;68;67;76;82;96.000;66;13
370.560;4834;76.000;68;67;76;82;96.000;66;13
370.600;4855;76.000;68;67;76;82;96.000;65;26
370.640;4816;76.000;68;67;76;82;96.000;65;26
370.680;4770;76.000;68;67;76;82;96.000;65;40
370.720;4780;76.000;68;67;76;82;96.000;65;40
370.760;4736;76.000;68;67;76;82;96.000;65;40
370.800;4763;76.000;68;67;76;82;96.000;66;39
370.840;4731;76.000;68;67;76;82;96.000;66;39
370.880;4761;76.000;68;67;76;82;96.000;63;40
370.920;4750;76.000;68;67;76;82;96.000;63;40
370.960;4740;76.000;68;68;76;82;96.000;63;40
371.000;4728;76.000;68;68;76;82;96.000;60;158
371.040;4711;76.000;67;68;76;82;96.000;60;158
371.080;4730;76.000;67;68;76;82;96.000;61;39
371.120;4733;76.000;67;68;76;82;96.000;61;39
371.160;4744;76.000;68;68;76;82;96.000;61;39
371.200;4749;76.000;68;68;76;82;96.000;61;39
371.240;4719;76.000;68;67;76;82;96.000;61;39
371.280;4746;76.000;68;67;76;82;96.000;66;81
371.320;4751;76.000;68;67;76;82;96.000;66;81
371.360;4776;76.000;67;68;76;82;96.000;66;81
371.400;4767;76.000;67;68;76;82;96.000;64;40
371.440;4770;76.000;68;67;76;82;96.000;64;40
371.480;4815;76.000;68;67;76;82;96.000;66;40
371.520;4828;76.000;68;67;76;82;96.000;66;40
371.560;4829;76.000;67;68;76;82;96.000;66;40
371.600;4824;76.000;67;68;76;82;96.000;64;80
371.640;4879;76.000;68;68;76;82;96.000;64;80
371.680;4912;76.000;68;68;76;82;96.000;64;80
371.720;4886;76.000;68;68;76;82;96.000;65;80
371.760;4887;76.000;67;68;76;82;96.000;65;80
371.800;4850;76.000;67;68;76;82;96.000;64;20
371.840;4850;76.000;68;68;76;82;96.000;64;20
371.880;4823;76.000;68;68;76;82;96.000;64;20
371.920;4822;76.000;68;68;76;82;96.000;66;20
371.960;4783;76.000;68;68;76;82;96.000;66;20
372.000;4740;76.000;68;68;76;82;96.000;65;19
372.040;4699;76.000;67;68;76;82;96.000;65;19
372.080;4651;76.000;67;68;76;82;96.000;65;19
372.120;4641;76.000;67;68;76;82;96.000;66;65
372.160;4616;76.000;67;68;76;82;96.000;66;65
372.200;4538;76.000;67;68;76;82;96.000;61;5
372.240;4510;76.000;67;68;77;82;96.000;61;5
372.280;4469;76.000;67;68;77;82;96.000;61;5
372.320;4438;76.000;67;68;77;82;96.000;61;5
372.360;4470;76.000;67;68;76;82;96.000;61;5
372.400;4573;76.000;67;68;76;82;97.000;59;9
372.440;4834;76.000;67;68;77;82;96.000;59;9
372.480;5027;76.000;67;68;77;82;96.000;59;9
372.520;5088;76.000;67;68;77;82;96.000;62;169
372.560;5305;76.000;67;68;77;82;96.000;62;169
372.600;5632;76.000;67;68;77;82;96.000;64;192
372.640;5939;76.000;67;68;77;83;96.000;64;192
372.680;5551;76.000;67;68;77;83;96.000;64;192
372.720;5237;76.000;67;68;77;83;96.000;81;172
372.760;4795;76.000;67;68;77;82;96.000;81;172
372.800;4437;76.000;67;68;77;82;96.000;68;73
372.840;4191;76.000;68;68;77;82;96.000;68;73
372.880;3803;76.000;68;68;77;82;96.000;68;73
372.920;3523;76.000;68;68;77;82;96.000;59;119
372.960;3233;76.000;67;68;77;82;96.000;59;119
373.000;3436;76.000;67;68;77;82;96.000;49;58
373.040;3748;76.000;67;68;77;82;96.000;49;58
373.080;4086;76.000;67;68;77;82;96.000;49;58
373.120;4666;76.000;67;68;77;82;96.000;47;161
373.160;5129;76.000;67;68;77;82;96.000;47;161
373.200;5519;76.000;67;68;77;82;96.000;60;175
373.240;5731;76.000;67;68;77;82;96.000;60;175
373.280;6013;77.000;67;68;77;82;96.000;60;175
373.320;5707;76.000;67;68;77;82;96.000;74;188
373.360;5293;76.000;67;68;77;82;96.000;74;188
373.400;4965;76.000;67;68;77;82;96.000;74;161
373.440;4614;76.000;67;68;77;82;96.000;74;161
373.480;4245;77.000;67;68;77;82;96.000;74;161
373.520;3855;77.000;67;68;77;82;96.000;65;45
373.560;3579;77.000;67;68;77;82;96.000;65;45
373.600;3279;76.000;67;68;77;82;96.000;53;101
373.640;3018;77.000;68;68;77;82;96.000;53;101
373.680;3400;77.000;68;68;77;82;96.000;53;101
373.720;3710;77.000;68;68;77;82;96.000;45;107
373.760;4046;77.000;67;68;77;82;96.000;45;107
373.800;4344;77.000;67;68;77;82;96.000;45;107
373.840;4905;77.000;67;68;77;83;96.000;50;52
373.880;5086;77.000;67;68;77;83;96.000;50;52
373.920;5255;77.000;67;68;77;83;96.000;63;43
373.960;5298;77.000;67;67;77;82;96.000;63;43
374.000;4859;77.000;67;67;77;82;96.000;63;43
374.040;4505;77.000;67;68;77;83;96.000;68;172
374.080;4131;77.000;67;68;77;83;96.000;68;172
374.120;3871;77.000;67;68;77;83;96.000;64;45
374.160;3451;77.000;67;68;77;83;96.000;64;45
374.200;3140;77.000;67;68;77;83;96.000;64;45
374.240;2806;77.000;67;68;77;82;96.000;54;104
374.280;2634;77.000;67;68;77;82;96.000;54;104
374.320;2643;77.000;67;68;77;82;96.000;45;90
374.360;3022;77.000;67;68;77;82;96.000;45;90
374.400;3301;77.000;67;68;77;82;96.000;45;90
374.440;3817;77.000;68;68;77;83;96.000;37;113
374.480;4227;77.000;68;68;77;83;96.000;37;113
374.520;4974;77.000;68;68;77;83;96.000;41;166
374.560;5203;77.000;67;68;77;83;96.000;41;166
374.600;5223;77.000;67;68;77;83;96.000;41;166
374.640;4901;77.000;67;68;77;83;96.000;57;172
374.680;4553;77.000;67;68;77;83;96.000;57;172
374.720;4185;77.000;67;68;77;83;96.000;67;5
374.760;3928;77.000;67;68;77;83;96.000;67;5
374.800;3518;77.000;67;68;77;83;96.000;67;5
374.840;3217;77.000;67;68;77;83;96.000;60;112
374.880;2889;77.000;67;68;77;83;96.000;60;112
374.920;2566;77.000;67;68;77;83;96.000;48;85
374.960;2567;77.000;67;68;77;83;96.000;48;85
375.000;2666;77.000;67;68;77;83;96.000;48;85
375.040;2657;77.000;67;68;77;83;96.000;40;90
375.080;2594;77.000;67;68;77;83;96.000;40;90
375.120;2476;77.000;67;68;77;83;96.000;35;82
375.160;2500;77.000;67;68;77;83;96.000;35;82
375.200;2452;77.000;67;68;77;83;96.000;35;82
375.240;2400;77.000;67;68;77;83;96.000;32;79
375.280;2370;77.000;67;68;77;83;96.000;32;79
375.320;2303;77.000;67;68;77;83;96.000;30;78
375.360;2357;77.000;67;68;77;83;96.000;30;78
375.400;2325;77.000;67;68;77;83;96.000;30;78
375.440;2278;77.000;67;68;77;83;96.000;29;74
375.480;2274;77.000;67;68;77;83;96.000;29;74
375.520;2174;77.000;67;68;77;83;96.000;28;71
375.560;2169;77.000;67;68;78;83;96.000;28;71
375.600;2137;77.000;67;68;78;83;96.000;28;71
375.640;2011;77.000;67;68;77;83;96.000;27;68
375.680;1919;77.000;67;68;77;83;96.000;27;68
375.720;1835;77.000;67;68;77;83;96.000;27;67
375.760;2298;77.000;67;68;77;83;96.000;26;67
375.800;2739;77.000;67;68;77;83;96.000;26;67
375.840;3179;77.000;67;68;77;83;96.000;25;77
375.880;3570;77.000;67;68;77;83;96.000;25;77
375.920;4340;77.000;67;68;77;83;96.000;25;77
375.960;5035;77.000;67;68;77;83;96.000;30;161
376.000;5568;77.000;67;68;77;83;96.000;30;161
376.040;5858;77.000;67;68;77;83;96.000;54;188
376.080;6060;77.000;67;68;77;83;96.000;54;188
376.120;6227;77.000;67;68;77;83;96.000;54;188
376.160;6256;77.000;67;68;78;83;96.000;77;70
376.200;6225;77.000;67;68;78;83;96.000;77;70
376.240;6224;77.000;67;67;77;83;96.000;86;17
376.280;6181;77.000;67;67;77;83;96.000;86;17
376.320;6074;77.000;67;67;77;83;96.000;86;17
376.360;5926;77.000;67;67;78;83;96.000;86;51
376.400;5678;77.000;67;67;78;83;96.000;86;51
376.440;5523;77.000;67;67;77;83;96.000;80;48
376.480;5424;77.000;67;67;77;83;96.000;80;48
376.520;5059;77.000;67;67;77;83;96.000;80;48
376.560;4708;77.000;67;68;78;83;96.000;75;84
376.600;4340;77.000;67;68;78;83;96.000;75;84
376.640;4084;77.000;67;67;78;83;96.000;64;51
376.680;3698;77.000;67;67;78;83;96.000;64;51
376.720;3590;77.000;67;67;78;83;96.000;64;51
376.760;3591;77.000;67;67;78;83;96.000;54;120
376.800;3626;77.000;67;67;78;83;96.000;54;120
376.840;3588;77.000;67;67;78;83;96.000;49;120
376.880;3719;77.000;67;67;78;83;96.000;49;120
376.920;3729;77.000;67;67;78;83;96.000;49;120
376.960;3941;77.000;67;67;77;83;96.000;47;41
377.000;4191;77.000;67;67;77;83;96.000;47;41
377.040;4537;77.000;67;67;77;83;96.000;47;135
377.080;4841;77.000;67;67;77;83;96.000;47;135
377.120;4990;77.000;67;67;77;83;96.000;47;135
377.160;5129;77.000;67;67;77;83;96.000;60;20
377.200;5173;77.000;67;67;77;83;96.000;60;20
377.240;5187;77.000;67;67;78;83;96.000;65;20
377.280;5180;77.000;67;67;78;83;96.000;65;20
377.320;5165;77.000;67;67;78;83;96.000;65;20
377.360;5149;77.000;67;67;78;83;96.000;68;20
377.400;5139;77.000;67;67;78;83;96.000;68;20
377.440;5100;77.000;67;67;78;83;96.000;70;20
377.480;5111;77.000;67;67;78;83;96.000;70;20
377.520;5076;77.000;67;67;78;83;96.000;70;20
377.560;5040;77.000;67;67;78;83;96.000;67;42
377.600;5009;77.000;67;67;78;83;96.000;67;42
377.640;4999;77.000;67;67;78;83;96.000;68;42
377.680;4948;77.000;67;67;78;83;96.000;68;42
377.720;4969;77.000;67;67;78;83;96.000;68;42
377.760;4971;77.000;67;67;78;83;96.000;67;42
377.800;4946;77.000;67;67;78;83;96.000;67;42
377.840;4926;77.000;67;67;78;83;96.000;67;42
377.880;4935;77.000;67;67;78;83;96.000;67;42
377.920;4921;77.000;67;67;78;83;96.000;67;42
377.960;4928;77.000;67;67;78;83;96.000;65;42
378.000;4915;77.000;67;67;78;83;96.000;65;42
378.040;4892;77.000;67;67;78;83;96.000;65;42
378.080;4864;77.000;67;67;78;83;96.000;67;5
378.120;4856;77.000;67;67;78;83;96.000;67;5
378.160;4820;77.000;67;67;78;83;96.000;65;20
378.200;4827;77.000;67;67;78;83;96.000;65;20
378.240;4793;77.000;67;67;78;83;96.000;65;20
378.280;4748;77.000;67;67;78;83;96.000;65;20
378.320;4713;77.000;67;67;78;83;96.000;65;20
378.360;4668;77.000;67;67;78;83;96.000;62;4
378.400;4630;77.000;67;67;78;83;96.000;62;4
378.440;4575;77.000;67;67;78;83;96.000;62;4
378.480;4557;77.000;67;67;78;83;96.000;61;4
378.520;4511;77.000;67;67;78;83;96.000;61;4
378.560;4507;77.000;67;67;78;83;96.000;60;4
378.600;4499;77.000;67;67;78;83;96.000;60;4
378.640;4507;77.000;67;67;78;83;96.000;60;4
378.680;4570;77.000;67;67;78;83;96.000;59;4
378.720;4625;77.000;67;67;78;83;96.000;59;4
378.760;4589;77.000;67;67;78;83;96.000;58;4
378.800;4615;77.000;67;67;78;83;96.000;58;4
378.840;4664;77.000;67;67;78;83;96.000;58;4
378.880;4693;77.000;67;67;78;83;96.000;62;4
378.920;4665;77.000;67;67;78;83;96.000;62;4
378.960;4732;77.000;67;67;78;83;96.000;63;4
379.000;4753;77.000;67;67;78;83;96.000;63;4
379.040;4742;77.000;67;67;78;83;96.000;63;4
379.080;4729;77.000;67;67;78;83;96.000;64;4
379.120;4729;77.000;67;67;78;83;96.000;64;4
379.160;4728;77.000;67;67;78;83;96.000;65;25
379.200;4688;77.000;67;67;78;83;96.000;65;25
379.240;4666;77.000;67;67;78;83;96.000;65;25
379.280;4628;77.000;67;67;78;83;96.000;64;25
379.320;4599;77.000;67;67;78;83;96.000;64;25
379.360;4571;77.000;67;67;78;83;96.000;61;25
379.400;4578;77.000;67;67;78;83;96.000;61;25
379.440;4582;77.000;67;67;78;83;96.000;61;25
379.480;4623;77.000;67;67;78;83;96.000;61;25
379.520;4624;77.000;67;67;78;83;96.000;61;25
379.560;4616;77.000;67;67;78;83;96.000;61;2
379.600;4620;77.000;67;67;78;83;96.000;61;2
379.640;4601;77.000;67;67;78;83;96.000;61;2
379.680;4621;77.000;67;67;78;83;96.000;62;9
379.720;4611;77.000;67;67;78;83;96.000;62;9
379.760;4589;77.000;67;67;78;83;96.000;62;11
379.800;4616;77.000;67;67;78;83;96.000;62;11
379.840;4612;77.000;67;67;78;83;96.000;62;11
379.880;4621;77.000;67;67;78;83;96.000;61;11
379.920;4614;77.000;67;67;78;83;96.000;61;11
379.960;4616;77.000;67;67;78;83;96.000;61;11
380.000;4636;77.000;67;67;78;83;96.000;62;5
380.040;4639;77.000;67;67;78;83;96.000;62;5
380.080;4655;77.000;67;67;78;83;96.000;63;5
380.120;4633;77.000;67;67;78;83;96.000;63;5
380.160;4637;77.000;67;67;78;83;96.000;63;5
380.200;4606;77.000;67;67;78;83;96.000;64;5
380.240;4628;77.000;67;67;78;83;96.000;64;5
380.280;4591;77.000;67;67;78;83;96.000;65;3
380.320;4546;77.000;67;67;78;83;96.000;65;3
380.360;4564;77.000;67;67;78;83;96.000;65;3
380.400;4570;77.000;67;67;78;83;96.000;62;3
380.440;4586;77.000;67;67;78;83;96.000;62;3
380.480;4616;77.000;67;67;78;83;96.000;62;3
380.520;4621;77.000;67;67;78;83;96.000;62;3
380.560;4613;77.000;67;67;78;83;96.000;62;3
380.600;4618;77.000;67;67;78;83;96.000;61;3
380.640;4618;77.000;67;67;78;83;96.000;61;3
380.680;4628;77.000;67;67;78;83;96.000;61;3
380.720;4622;77.000;67;67;78;83;96.000;61;3
380.760;4665;77.000;67;67;78;83;97.000;61;3
380.800;4656;77.000;67;67;78;83;96.000;62;3
380.840;4623;77.000;67;67;78;83;96.000;62;3
380.880;4659;77.000;67;67;78;83;96.000;62;3
380.920;4722;77.000;67;67;78;83;96.000;62;3
380.960;4767;77.000;67;67;78;83;96.000;62;3
381.000;4760;77.000;67;67;78;83;96.000;62;2
381.040;4739;77.000;67;67;78;83;96.000;62;2
381.080;4745;77.000;67;67;78;83;96.000;66;39
381.120;4744;77.000;67;67;78;83;96.000;66;39
381.160;4724;77.000;67;67;78;83;96.000;66;39
381.200;4699;77.000;67;67;78;83;96.000;64;39
381.240;4681;77.000;67;67;78;83;96.000;64;39
381.280;4677;77.000;67;67;78;83;96.000;63;39
381.320;4667;77.000;67;67;78;83;96.000;63;39
381.360;4643;77.000;67;67;78;83;96.000;63;39
381.400;4615;77.000;67;67;78;83;97.000;64;39
381.440;4620;77.000;67;67;78;83;96.000;64;39
381.480;4631;77.000;67;67;78;83;96.000;61;19
381.520;4606;77.000;67;67;78;83;96.000;61;19
381.560;4606;77.000;67;67;78;83;96.000;61;19
381.600;4567;77.000;67;67;78;83;96.000;62;19
381.640;4541;77.000;67;67;78;83;96.000;62;19
381.680;4609;77.000;67;67;78;83;96.000;61;19
381.720;4619;77.000;67;67;78;83;96.000;61;19
381.760;4606;77.000;67;67;78;84;96.000;61;19
381.800;4618;77.000;67;67;78;84;96.000;61;19
381.840;4651;77.000;67;67;78;84;96.000;61;19
381.880;4669;77.000;67;67;78;83;96.000;61;19
381.920;4660;77.000;67;67;78;83;96.000;62;19
381.960;4697;77.000;67;67;78;83;96.000;62;19
382.000;4729;77.000;67;67;78;83;96.000;65;2
382.040;4799;77.000;67;67;78;83;96.000;65;2
382.080;4961;77.000;67;67;78;83;96.000;65;2
382.120;5184;77.000;67;67;78;83;96.000;64;33
382.160;5441;77.000;67;67;78;83;96.000;64;33
382.200;5881;77.000;67;67;78;83;96.000;67;98
382.240;6687;77.000;67;67;78;83;97.000;67;98
382.280;7520;77.000;68;67;78;83;96.000;67;98
382.320;8973;76.000;68;67;78;83;96.000;86;21
382.360;10873;77.000;68;67;78;83;96.000;86;21
382.400;12526;77.000;68;67;78;83;96.000;125;178
382.440;13767;76.000;68;67;78;83;96.000;125;178
382.480;14814;76.000;67;67;78;84;96.000;125;178
382.520;15321;76.000;67;67;78;84;96.000;200;76
382.560;14513;77.000;67;67;78;84;96.000;200;76
382.600;15274;77.000;67;67;78;84;96.000;212;14
382.640;15000;76.000;67;67;78;84;96.000;212;14
382.680;14844;76.000;67;67;78;84;96.000;212;14
382.720;15329;76.000;67;67;78;84;96.000;222;43
382.760;14534;76.000;68;67;78;84;96.000;222;43
382.800;15353;76.000;68;67;78;84;96.000;217;16
382.840;14584;77.000;68;67;78;84;96.000;217;16
382.880;14977;77.000;67;67;78;84;96.000;217;16
382.920;15166;76.000;67;67;78;84;96.000;222;136
382.960;14669;77.000;67;67;78;84;96.000;222;136
383.000;15463;77.000;67;67;78;84;96.000;217;43
383.040;14527;77.000;67;67;78;84;96.000;217;43
383.080;15174;76.000;67;67;78;84;96.000;217;43
383.120;14577;77.000;67;67;78;84;96.000;227;76
383.160;13483;76.000;67;67;78;84;96.000;227;76
383.200;13215;77.000;67;67;78;84;96.000;212;227
383.240;13015;76.000;67;67;78;84;96.000;212;227
383.280;12620;76.000;67;67;78;83;96.000;212;227
383.320;11764;76.000;67;67;78;83;97.000;188;198
383.360;12406;76.000;67;67;78;84;96.000;188;198
383.400;12717;77.000;67;67;78;84;96.000;178;220
383.440;12870;76.000;67;67;78;84;96.000;178;220
383.480;13009;76.000;67;67;78;84;96.000;178;220
383.520;13192;76.000;67;67;78;84;96.000;196;198
383.560;13321;76.000;67;67;78;84;96.000;196;198
383.600;13440;76.000;67;67;78;84;96.000;196;16
383.640;13544;76.000;67;67;78;84;96.000;196;16
383.680;13519;76.000;67;67;78;84;96.000;196;16
383.720;13513;76.000;67;67;78;84;96.000;204;151
383.760;13471;76.000;67;67;78;84;96.000;204;151
383.800;13471;76.000;67;67;78;84;96.000;196;16
383.840;13458;76.000;67;67;78;84;96.000;196;16
383.880;13440;76.000;68;68;77;84;96.000;196;16
383.920;13339;76.000;68;68;77;84;96.000;200;244
383.960;13291;76.000;68;67;77;84;96.000;200;244
384.000;13169;76.000;68;67;77;84;96.000;200;244
384.040;13152;76.000;68;67;77;84;96.000;192;220
384.080;13066;76.000;68;67;77;84;96.000;192;220
384.120;13026;76.000;68;67;77;84;97.000;192;212
384.160;12947;76.000;68;68;77;84;96.000;192;212
384.200;12787;76.000;68;68;77;84;96.000;192;212
384.240;12631;76.000;68;68;77;84;96.000;185;220
384.280;12505;76.000;68;68;77;84;96.000;185;220
384.320;12531;76.000;68;68;77;84;96.000;175;160
384.360;12474;76.000;68;68;77;84;96.000;175;160
384.400;12391;76.000;68;68;77;84;96.000;175;160
384.440;12249;76.000;68;68;77;84;96.000;175;178
384.480;12249;76.000;68;68;77;84;96.000;175;178
384.520;12340;76.000;68;68;77;84;96.000;175;144
384.560;12432;76.000;68;68;77;84;96.000;175;144
384.600;12647;76.000;68;68;77;84;96.000;175;144
384.640;12914;76.000;68;68;77;84;96.000;181;220
384.680;13227;76.000;68;68;77;84;96.000;181;220
384.720;13495;76.000;68;68;77;84;96.000;192;198
384.760;13673;76.000;68;68;77;84;96.000;192;198
384.800;13863;76.000;68;68;77;84;96.000;192;198
384.840;14077;76.000;68;68;77;84;96.000;204;14
384.880;14333;76.000;68;68;77;84;96.000;204;14
384.920;14499;76.000;68;68;77;84;96.000;208;220
384.960;14698;76.000;68;68;77;84;96.000;208;220
385.000;14917;76.000;68;68;77;84;97.000;208;220
385.040;15090;76.000;68;68;77;84;96.000;212;220
385.080;14423;76.000;68;68;77;84;96.000;212;220
385.120;15353;76.000;68;68;77;84;96.000;212;133
385.160;14492;76.000;69;68;77;84;96.000;212;133
385.200;15220;76.000;69;68;77;84;96.000;212;133
385.240;14655;76.000;69;68;77;84;97.000;217;113
385.280;15120;76.000;69;68;76;84;96.000;217;113
385.320;14792;76.000;69;68;76;84;97.000;222;136
385.360;14619;76.000;69;68;76;84;96.000;222;136
385.400;15455;76.000;69;68;76;84;96.000;222;136
385.440;14471;76.000;69;68;76;84;96.000;212;14
385.480;13544;76.000;68;68;76;84;97.000;212;14
385.520;12520;76.000;68;68;76;84;97.000;192;125
385.560;10284;76.000;69;68;76;84;97.000;192;125
385.600;9993;76.000;69;68;76;84;97.000;192;125
385.640;9478;76.000;69;68;76;84;97.000;149;46
385.680;10046;76.000;68;68;76;84;97.000;149;46
385.720;10695;76.000;68;68;76;84;97.000;140;136
385.760;10593;76.000;69;68;76;84;97.000;140;136
385.800;11261;76.000;69;68;76;84;97.000;140;136
385.840;11937;76.000;69;68;76;84;97.000;156;178
385.880;11538;76.000;69;68;76;84;97.000;156;178
385.920;11070;76.000;69;68;76;84;97.000;156;178
385.960;11156;76.000;69;68;76;84;97.000;166;16
386.000;11727;76.000;69;68;76;84;97.000;166;16
386.040;12009;76.000;69;68;76;84;97.000;161;16
386.080;11876;76.000;69;68;76;84;97.000;161;16
386.120;11928;76.000;69;68;76;84;97.000;161;16
386.160;12160;76.000;69;68;76;84;97.000;172;160
386.200;12406;76.000;69;68;76;84;97.000;172;160
386.240;12219;76.000;69;68;76;84;97.000;163;135
386.280;11307;76.000;69;69;76;84;97.000;163;135
386.320;11476;76.000;69;69;76;84;97.000;163;135
386.360;11838;76.000;69;69;76;84;97.000;161;54
386.400;11219;76.000;69;69;76;84;97.000;161;54
386.440;10642;76.000;69;69;76;84;97.000;169;51
386.480;10050;76.000;68;69;76;84;97.000;169;51
386.520;9499;76.000;68;69;76;84;97.000;169;51
386.560;9348;76.000;69;69;76;84;97.000;138;58
386.600;9861;76.000;69;69;76;84;97.000;138;58
386.640;10172;76.000;69;69;76;84;97.000;131;42
386.680;10387;76.000;69;69;76;84;97.000;131;42
386.720;10909;76.000;69;69;76;84;97.000;131;42
386.760;11177;76.000;69;69;76;84;97.000;140;68
386.800;10737;76.000;69;69;76;84;97.000;140;68
386.840;10442;76.000;69;69;76;84;97.000;158;6
386.880;10259;76.000;69;69;76;84;97.000;158;6
386.920;10193;76.000;69;69;76;84;97.000;158;6
386.960;10155;76.000;69;69;76;84;97.000;142;6
387.000;10298;76.000;69;69;76;84;97.000;142;6
387.040;10445;76.000;69;69;76;84;97.000;144;6
387.080;10611;76.000;69;69;76;84;97.000;144;6
387.120;10897;76.000;69;69;76;84;97.000;144;6
387.160;10964;76.000;68;69;76;84;97.000;140;90
387.200;10889;76.000;68;69;76;84;97.000;140;90
387.240;10917;76.000;68;69;76;84;97.000;147;73
387.280;11009;76.000;69;69;76;84;97.000;147;73
387.320;11235;76.000;69;69;76;84;97.000;147;73
387.360;11677;76.000;68;69;76;84;97.000;151;160
387.400;11769;76.000;68;69;76;84;97.000;151;160
387.440;11834;76.000;68;69;76;84;97.000;163;208
387.480;11923;76.000;69;69;76;84;97.000;163;208
387.520;11961;76.000;69;69;76;84;97.000;163;208
387.560;12019;76.000;68;69;76;84;97.000;166;136
387.600;12062;76.000;68;69;76;84;97.000;166;136
387.640;12111;76.000;68;69;76;84;97.000;172;16
387.680;12131;76.000;69;69;76;84;97.000;172;16
387.720;12200;77.000;69;69;76;84;97.000;172;16
387.760;12360;76.000;69;69;76;84;97.000;166;136
387.800;12264;76.000;69;69;76;84;97.000;166;136
387.840;12259;77.000;69;69;76;84;97.000;166;160
387.880;12396;77.000;69;69;76;84;97.000;178;160
387.920;12547;77.000;69;69;76;84;97.000;178;160
387.960;12674;76.000;69;69;76;84;97.000;172;212
388.000;12787;77.000;69;69;76;84;97.000;172;212
388.040;12897;77.000;69;69;76;84;97.000;172;212
388.080;13037;77.000;69;69;76;84;97.000;188;147
388.120;13163;77.000;69;69;76;84;97.000;188;147
388.160;13297;77.000;69;69;76;84;97.000;185;244
388.200;13392;77.000;69;69;76;84;97.000;185;244
388.240;13501;77.000;69;69;76;84;97.000;185;244
388.280;13642;77.000;69;69;76;84;97.000;181;238
388.320;13755;77.000;69;69;76;84;97.000;181;238
388.360;13856;77.000;69;69;76;84;97.000;200;178
388.400;13972;77.000;69;69;76;84;97.000;200;178
388.440;12815;77.000;69;69;76;84;97.000;200;178
388.480;12009;77.000;69;69;76;84;97.000;192;220
388.520;10263;77.000;69;69;76;84;97.000;192;220
388.560;10053;77.000;69;69;76;84;97.000;169;5
388.600;12300;77.000;69;69;76;84;97.000;169;5
388.640;12229;77.000;69;69;76;84;97.000;169;5
388.680;11695;77.000;69;69;76;84;97.000;166;16
388.720;11516;77.000;69;69;76;84;97.000;166;16
388.760;11829;77.000;69;69;76;84;97.000;158;144
388.800;11895;77.000;69;69;76;84;97.000;158;144
388.840;11834;77.000;69;69;76;84;97.000;158;144
388.880;11914;77.000;69;69;76;84;97.000;169;16
388.920;12004;77.000;69;69;76;84;97.000;169;16
388.960;12116;77.000;69;69;76;84;97.000;172;198
389.000;12234;77.000;69;69;76;84;97.000;172;198
389.040;12264;77.000;69;69;76;84;97.000;172;198
389.080;12406;77.000;69;69;76;84;97.000;178;220
389.120;12355;77.000;69;69;76;84;97.000;178;220
389.160;12366;77.000;69;70;76;84;97.000;175;212
389.200;12437;77.000;69;70;76;84;97.000;175;212
389.240;12484;77.000;69;70;76;84;97.000;175;212
389.280;12647;77.000;69;69;76;84;97.000;178;5
389.320;12722;77.000;69;69;76;84;97.000;178;5
389.360;12711;77.000;69;69;76;84;97.000;181;212
389.400;12728;77.000;69;69;76;84;97.000;181;212
389.440;12793;77.000;69;69;76;84;97.000;181;212
389.480;12875;77.000;69;69;76;84;97.000;175;16
389.520;12970;77.000;69;69;76;84;97.000;175;16
389.560;13111;77.000;69;69;76;84;97.000;175;227
389.600;13392;77.000;69;69;76;84;97.000;175;227
389.640;13507;77.000;69;69;76;84;97.000;175;227
389.680;13654;77.000;69;69;76;84;97.000;188;14
389.720;13698;77.000;69;69;76;84;97.000;188;14
389.760;13774;77.000;69;69;76;84;97.000;185;243
389.800;13869;77.000;69;70;76;84;97.000;185;243
389.840;13986;77.000;69;70;76;84;97.000;185;243
389.880;13992;77.000;69;69;76;84;97.000;192;250
389.920;14018;77.000;69;69;76;84;97.000;192;250
389.960;13711;77.000;69;69;76;84;97.000;192;250
390.000;12674;77.000;69;69;76;84;97.000;188;243
390.040;11463;77.000;69;69;76;84;97.000;188;243
390.080;10737;77.000;69;69;76;84;97.000;163;243
390.120;11214;77.000;69;69;76;84;97.000;163;243
390.160;12583;77.000;69;69;76;84;97.000;163;243
390.200;11516;77.000;69;69;76;84;97.000;156;16
390.240;11578;77.000;69;69;76;84;97.000;156;16
390.280;11723;77.000;69;69;76;84;97.000;153;144
390.320;11727;77.000;69;69;76;84;97.000;153;144
390.360;11760;77.000;69;69;76;84;97.000;153;144
390.400;11714;77.000;69;70;76;84;97.000;153;128
390.440;11824;77.000;69;70;76;84;97.000;153;128
390.480;11928;77.000;69;69;76;84;97.000;151;178
390.520;11995;77.000;69;69;76;84;97.000;151;178
390.560;12057;77.000;69;69;76;84;97.000;151;178
390.600;12101;77.000;69;69;76;84;97.000;163;198
390.640;12185;77.000;69;69;76;84;97.000;163;198
